angle,curLapTime,damage,distFromStart,distRaced,fuel,SensorGear,lastLapTime,opponent1,opponent2,opponent3,opponent4,opponent5,opponent6,opponent7,opponent8,opponent9,opponent10,opponent11,opponent12,opponent13,opponent14,opponent15,opponent16,opponent17,opponent18,opponent19,opponent20,opponent21,opponent22,opponent23,opponent24,opponent25,opponent26,opponent27,opponent28,opponent29,opponent30,opponent31,opponent32,opponent33,opponent34,opponent35,opponent36,racePos,rpm,speedX,speedY,speedZ,track1,track2,track3,track4,track5,track6,track7,track8,track9,track10,track11,track12,track13,track14,track15,track16,track17,track18,track19,trackPos,wheelSpinVel1,wheelSpinVel2,wheelSpinVel3,wheelSpinVel4,z,sFocus1,sFocus2,sFocus3,sFocus4,sFocus5,trackName,accel,brake,clutch,gear,steer,focus
-0.257603,21.094,0.0,932.338,957.336,94.0,3.0,0.0,21.4344,200.0,200.0,9.33317,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,16.3126,131.581,1.0,7889.89,151.941,-9.90787,-0.235773,4.71861,4.55005,5.07969,6.15841,8.87247,10.8984,15.3826,60.196,54.7585,53.4289,52.1137,47.0215,41.1199,35.8384,31.2406,21.3859,15.9198,11.7469,10.7491,0.393332,128.714,125.121,128.211,122.67,0.328783,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.0652339160442352,360
-0.258494,21.116,0.0,933.299,958.297,94.0,3.0,0.0,21.4818,200.0,200.0,9.25224,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,16.385,177.548,1.0,7982.59,151.441,-10.4266,0.0139032,4.53795,4.37439,4.87946,5.90767,8.4738,10.3581,14.3197,60.4227,55.014,53.6911,52.3824,47.3137,41.4344,36.1657,31.5712,21.6853,16.1713,11.9445,10.931,0.416752,129.175,125.222,129.005,124.208,0.328254,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.0629376769065857,360
-0.258222,21.138,0.0,934.26,959.259,94.0,3.0,0.0,21.535,200.0,200.0,9.17203,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,16.4701,177.559,1.0,8002.45,150.998,-10.7018,0.295148,4.35851,4.20224,4.68634,5.66936,8.10663,9.87348,13.4561,60.5529,55.1749,53.8594,52.558,47.5168,41.6665,36.4189,31.8367,21.9449,16.3995,12.1318,11.1064,0.439706,128.663,124.976,129.093,124.901,0.32719,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.1118220910429954,0.0,0.0,3,0.0610838718712329,360
-0.25619,21.16,0.0,935.223,960.221,94.0,3.0,0.0,21.5904,200.0,200.0,9.09313,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,16.5672,177.568,1.0,8020.8,150.662,-11.1263,0.243715,4.18077,4.0337,4.50142,5.44579,7.7764,9.4516,12.7708,60.5418,55.1977,53.8908,52.5979,47.5904,41.7793,36.5651,32.0087,22.1479,16.5947,12.3051,11.2739,0.462183,128.202,124.821,129.096,125.445,0.328691,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0596880428493022,0.0,0.0,3,0.0597537048161029,360
-0.251735,21.182,0.0,936.188,961.186,94.0,3.0,0.0,21.6532,200.0,200.0,9.01493,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,16.6762,177.573,1.0,7973.38,150.348,-11.0399,0.290442,4.00491,3.86942,4.32639,5.24,7.48979,9.10152,12.2623,60.3404,55.0351,53.7383,52.4558,47.4907,41.7328,36.5687,32.0557,22.2748,16.7456,12.4598,11.431,0.484105,127.476,124.942,128.195,125.012,0.326577,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0807892307639122,0.0,3,0.0590479560196399,360
-0.244046,21.204,0.0,937.153,962.151,94.0,3.0,0.0,21.7228,200.0,200.0,8.93805,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,16.7968,177.575,1.0,7853.93,149.878,-10.5178,0.330176,3.82973,3.70872,4.16156,5.05354,7.25235,8.83246,11.9441,59.8912,54.6321,53.3479,52.0783,47.1679,41.4826,36.3906,31.9446,22.3062,16.8413,12.5926,11.577,0.505588,124.873,122.985,126.27,123.424,0.327136,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.1013261079788208,0.0,3,0.0591034293174743,360
-0.234624,21.226,0.0,938.118,963.116,94.0,3.0,0.0,21.7982,200.0,200.0,8.86559,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,16.9272,177.571,1.0,7782.3,149.337,-10.0761,0.153084,3.65945,3.5537,4.00547,4.88073,7.04481,8.61065,11.7325,59.3121,54.1032,52.8329,51.5776,46.7282,41.125,36.1162,31.7485,22.2832,16.9033,12.7099,11.7137,0.52636,123.446,121.548,124.805,122.043,0.330377,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.2214974462985992,0.0,3,0.0595731474459171,360
-0.223982,21.248,0.0,939.082,964.08,94.0,3.0,0.0,21.8769,200.0,200.0,8.79453,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,17.0662,177.561,1.0,7716.18,148.496,-9.08891,0.265354,3.49493,3.40448,3.85692,4.71879,6.85959,8.42379,11.603,58.6447,53.4892,52.2337,50.9937,46.21,40.6955,35.777,31.4948,22.222,16.9406,12.815,11.8427,0.546415,120.287,117.251,123.387,121.356,0.333235,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.1205366551876068,0.0,3,0.0603485107421875,360
-0.212677,21.27,0.0,940.044,965.042,94.0,3.0,0.0,21.9606,200.0,200.0,8.72055,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,17.2123,195.344,1.0,7804.97,147.729,-8.32692,0.244213,3.33802,3.26226,3.71606,4.56664,6.69174,8.26303,11.537,57.9319,52.8317,51.5914,50.3673,45.6516,40.229,35.4038,31.2101,22.1374,16.9607,12.9099,11.9642,0.565589,121.158,118.804,124.778,123.036,0.333056,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.451185405254364,0.0,3,0.0846268236637115,360
-0.202266,21.292,0.0,941.003,966.001,94.0,3.0,0.0,22.0442,200.0,8.64316,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,17.3645,195.412,1.0,7578.77,146.567,-7.74033,0.244008,3.18951,3.12645,3.57931,4.41657,6.51966,8.09133,11.4414,57.2897,52.2422,51.0164,49.8072,45.1551,39.8174,35.0776,30.964,22.0706,16.987,13.0033,12.0821,0.583923,109.774,104.577,121.739,118.21,0.335841,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.0853006094694137,360
-0.19373,21.314,0.0,941.957,966.956,94.0,3.0,0.0,22.1225,200.0,8.56321,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,17.521,195.471,1.0,7680.07,145.698,-7.315,0.249196,3.05107,2.99804,3.44632,4.26635,6.33375,7.88976,11.2535,56.7868,51.7856,50.5724,49.3762,44.7785,39.5121,34.8428,30.7943,22.0431,17.0314,13.0986,12.1966,0.60124,123.652,121.291,123.603,120.041,0.331863,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.638821005821228,0.0,3,0.0850579217076301,360
-0.187137,21.336,0.0,942.909,967.907,94.0,3.0,0.0,22.2045,200.0,8.48517,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,17.6837,195.521,1.0,7087.94,144.279,-7.4059,0.305937,2.92101,2.87564,3.31581,4.11451,6.13158,7.65435,10.9579,56.4254,51.4639,50.2613,49.0757,44.5229,39.314,34.7001,30.7019,22.0566,17.0956,13.1971,12.3089,0.617708,105.266,104.991,114.855,109.951,0.328529,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.0845468267798423,360
-0.181003,21.358,0.0,943.853,968.852,94.0,3.0,0.0,22.2857,200.0,8.40767,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,17.8481,195.559,1.0,7460.2,143.238,-7.37761,0.328797,2.79978,2.7611,3.19285,3.97064,5.93794,7.42702,10.665,56.0938,51.1694,49.9766,48.8012,44.29,39.1342,34.5714,30.6192,22.0707,17.1561,13.2895,12.4142,0.633117,121.456,119.804,121.062,116.083,0.328655,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.178152784705162,0.0,3,0.0840362161397934,360
-0.17878,21.38,0.0,944.796,969.794,94.0,3.0,0.0,22.3719,200.0,8.33623,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,18.02,200.0,1.0,7293.45,142.528,-7.68111,0.365512,2.68617,2.65077,3.06778,3.81634,5.70398,7.12397,10.1507,56.0414,51.1405,49.9536,48.784,44.2959,39.1669,34.6271,30.6933,22.1736,17.2645,13.3959,12.5217,0.647842,119.717,114.792,119.02,113.146,0.330999,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.0831702500581741,360
-0.179098,21.402,0.0,945.737,970.735,94.0,3.0,0.0,22.4605,200.0,8.2699,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,18.1988,200.0,1.0,7450.44,141.999,-8.34937,0.392709,2.57922,2.54507,2.94399,3.65911,5.4521,6.78583,9.54346,56.1662,51.2795,50.0959,48.9294,44.4521,39.3327,34.7978,30.8647,22.331,17.4014,13.5093,12.6285,0.661873,121.094,117.425,120.897,115.635,0.331378,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.1515020281076431,0.0,0.0,3,0.0821224972605705,360
-0.180174,21.424,0.0,946.678,971.676,94.0,3.0,0.0,22.5569,128.162,8.20447,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,18.3864,200.0,1.0,7556.58,141.658,-8.94792,0.496524,2.47622,2.44278,2.82319,3.50468,5.20263,6.45053,8.95504,56.3409,51.4654,50.2842,49.12,44.6496,39.5346,34.9993,31.0618,22.5017,17.5444,13.6228,12.7333,0.675431,120.688,117.023,121.821,118.062,0.334245,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.2421817183494568,0.0,0.0,3,0.0810646042227745,360
-0.179908,21.446,0.0,947.619,972.617,94.0,3.0,0.0,22.6613,127.87,8.14098,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,18.5831,200.0,1.0,7579.08,141.43,-9.35446,0.534863,2.37494,2.34309,2.70752,3.35925,4.97559,6.15329,8.46839,56.4168,51.5565,50.3789,49.2181,44.7605,39.6581,35.1315,31.1987,22.6356,17.6654,13.727,12.8332,0.688681,120.458,116.879,121.848,118.752,0.336647,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.2761324346065521,0.0,0.0,3,0.0801558047533035,360
-0.178867,21.468,0.0,948.561,973.56,94.0,3.0,0.0,22.7736,127.574,8.08196,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,18.7878,200.0,1.0,7578.32,141.237,-9.68131,0.580222,2.27694,2.2471,2.59723,3.2219,4.7657,5.88315,8.04576,56.434,51.5908,50.4173,49.2607,44.8187,39.7334,35.2204,31.2975,22.7449,17.7708,13.8235,12.928,0.70146,120.323,116.775,121.767,118.798,0.336551,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.2476610094308853,0.0,0.0,3,0.0793447196483612,360
-0.176293,21.49,0.0,949.505,974.503,94.0,3.0,0.0,22.8945,127.272,8.02846,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.0005,200.0,1.0,7554.2,141.054,-10.0253,0.513666,2.18229,2.15527,2.49369,3.09529,4.57962,5.65051,7.70536,56.3392,51.5173,50.3493,49.1981,44.778,39.7189,35.2295,31.3265,22.8105,17.8495,13.908,13.0161,0.713724,119.965,116.876,121.281,118.574,0.334713,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.2010313868522644,0.0,0.0,3,0.0786784887313842,360
-0.171358,21.512,0.0,950.448,975.447,94.0,3.0,0.0,23.0229,126.964,7.98096,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.2212,200.0,1.0,7529.71,140.861,-9.88953,0.496742,2.09017,2.06713,2.39715,2.98066,4.42175,5.46299,7.46166,56.0762,51.2828,50.1223,48.9788,44.5905,39.5718,35.1214,31.2536,22.8134,17.8906,13.9771,13.0965,0.725553,119.53,117.001,120.695,118.381,0.334845,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0188478883355855,0.0,0.0,3,0.0781967565417289,360
-0.163474,21.534,0.0,951.392,976.391,94.0,3.0,0.0,23.1569,126.65,7.93953,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.4493,200.0,1.0,7436.01,140.614,-9.20965,0.517393,2.00009,1.98235,2.30763,2.87849,4.29451,5.32516,7.32595,55.6071,50.8516,49.7014,48.5685,44.2247,39.2645,34.872,31.0584,22.7415,17.8873,14.0286,13.1691,0.737011,118.942,117.07,119.476,116.7,0.332106,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.2272218167781829,0.0,3,0.0779268220067024,360
-0.153515,21.556,0.0,952.335,977.333,94.0,3.0,0.0,23.2951,7.9025,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.6823,200.0,1.0,7256.59,139.922,-8.40382,0.564783,1.91349,1.90171,2.22469,2.78681,4.1911,5.22542,7.27443,54.9959,50.2854,49.1475,48.0272,43.737,38.8478,34.5263,30.7795,22.6174,17.8522,14.0666,13.2351,0.747977,111.371,112.32,116.052,113.856,0.330016,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.0778173729777336,360
-0.142155,21.578,0.0,953.274,978.272,94.0,3.0,0.0,23.431,7.86817,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,19.9179,200.0,200.0,1.0,7316.94,139.429,-7.41519,0.590542,1.83115,1.82554,2.14777,2.70401,4.10654,5.15583,7.29456,54.2918,49.6314,48.5072,47.4011,43.1708,38.3609,34.1188,30.4469,22.459,17.7952,14.0947,13.2958,0.758394,117.483,116.756,117.586,114.958,0.330112,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.5832337141036987,0.0,3,0.0778348371386528,360
-0.130826,21.6,0.0,954.21,979.208,94.0,3.0,0.0,23.5698,7.83705,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,20.1555,200.0,200.0,1.0,6797.86,138.207,-6.7743,0.645697,1.75449,1.75452,2.07606,2.62717,4.03065,5.09844,7.34666,53.5937,48.9837,47.8733,46.7813,42.6106,37.8794,33.7155,30.117,22.2993,17.7351,14.1188,13.3526,0.768134,103.103,95.0488,111.473,105.692,0.332017,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.0778951570391655,360
-0.119106,21.622,0.0,955.139,980.137,94.0,3.0,0.0,23.7105,7.80649,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,20.3913,200.0,200.0,1.0,7210.12,137.191,-6.03479,0.673048,1.68591,1.69132,2.01332,2.56175,3.97452,5.07054,7.47433,52.8704,48.3123,47.216,46.1385,42.029,37.3781,33.2939,29.7701,22.1257,17.6634,14.1346,13.4026,0.776856,116.001,115.17,116.11,113.074,0.329384,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.5791966319084167,0.0,3,0.0780712664127349,360
-0.110313,21.644,0.0,956.062,981.06,94.0,3.0,0.0,23.8527,7.77893,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,20.6268,200.0,200.0,1.0,6823.0,135.829,-5.87437,0.694191,1.62466,1.63378,1.95357,2.49589,3.9046,5.01281,7.51796,52.3443,47.8271,46.7418,45.6756,41.6132,37.0233,32.9988,29.5303,22.0124,17.6236,14.1579,13.451,0.784735,98.2913,101.665,110.843,106.413,0.330362,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.07808468490839,360
-0.102042,21.666,0.0,956.978,981.976,94.0,3.0,0.0,23.9934,7.75497,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,20.8595,200.0,200.0,1.0,7121.17,134.965,-5.53153,0.683901,1.5709,1.58325,1.90123,2.43856,3.84601,4.96886,7.59117,51.8508,47.3721,46.2971,45.2415,41.2233,36.6902,32.7213,29.3042,21.9036,17.5832,14.1768,13.4937,0.791668,114.282,112.412,113.919,112.222,0.33205,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.3596999645233154,0.0,3,0.0781386867165565,360
-0.0970126,21.688,0.0,957.89,982.888,94.0,3.0,0.0,24.129,7.74292,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,21.0942,200.0,200.0,1.0,6937.82,133.912,-5.59513,0.751064,1.52258,1.53664,1.84993,2.37813,3.76732,4.8828,7.5232,51.5698,47.1166,46.0484,44.9996,41.0096,36.5122,32.5774,29.1914,21.8596,17.578,14.2049,13.5357,0.797972,103.398,107.153,111.303,109.075,0.333174,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0,0.0,3,0.0779626816511154,360
-0.0931689,21.71,0.0,958.796,983.795,94.0,3.0,0.0,7.7361,123.792,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,21.3294,200.0,200.0,1.0,7058.09,133.348,-5.73881,0.775831,1.47964,1.49485,1.80306,2.32178,3.68976,4.79264,7.42214,51.363,46.93,45.8671,44.8237,40.8558,36.386,32.4773,29.1148,21.8346,17.5816,14.2327,13.574,0.803594,113.225,110.654,113.336,110.259,0.333149,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0,0.0367216095328331,0.0,3,0.0777388960123062,360
-0.0915848,21.732,0.0,959.702,984.7,94.0,3.0,0.0,7.73477,123.391,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,21.5685,200.0,200.0,1.0,6985.98,132.993,-6.23117,0.665073,1.44105,1.45648,1.75801,2.26488,3.60112,4.67683,7.22189,51.3004,46.8782,45.8181,44.7775,40.8203,36.3633,32.4661,29.1133,21.8522,17.608,14.2659,13.6107,0.808687,112.981,109.463,112.141,109.277,0.335154,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.0960995778441429,0.0,0.0,3,0.0773616433143615,360
-0.0913682,21.754,0.0,960.605,985.603,94.0,3.0,0.0,7.73872,122.984,162.151,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,21.811,200.0,200.0,1.0,7042.91,132.699,-6.87428,0.549742,1.40655,1.42168,1.71594,2.21024,3.51052,4.5525,6.9806,51.3232,46.9058,45.8468,44.8072,40.854,36.4008,32.5061,29.1547,21.8933,17.6463,14.3006,13.6449,0.813263,113.17,109.707,113.602,109.831,0.334035,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.1874819993972778,0.0,0.0,3,0.0769185572862625,360
-0.0916011,21.776,0.0,961.507,986.506,94.0,3.0,0.0,7.74909,122.571,161.892,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,22.058,200.0,200.0,1.0,7083.51,132.472,-7.35599,0.607238,1.37557,1.39026,1.67759,2.15993,3.42557,4.43459,6.74898,51.3715,46.9567,45.8983,44.8592,40.9074,36.4549,32.5598,29.2071,21.9393,17.686,14.3336,13.6761,0.81738,113.01,109.462,114.197,110.736,0.331644,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.2638932168483734,0.0,0.0,3,0.0764885321259498,360
-0.0909505,21.798,0.0,962.41,987.408,94.0,3.0,0.0,7.76657,174.727,122.152,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,22.31,200.0,200.0,1.0,7103.91,132.31,-7.69619,0.625363,1.34728,1.3619,1.64375,2.11655,3.35584,4.34145,6.58348,51.3591,46.9503,45.8932,44.8556,40.9092,36.4628,32.5728,29.2241,21.9629,17.7115,14.3601,13.7036,0.821125,112.768,109.336,114.554,111.082,0.329459,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.3334220945835113,0.0,0.0,3,0.0761684998869896,360
-0.087855,21.82,0.0,963.312,988.31,94.0,3.0,0.0,7.79114,174.509,121.727,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,200.0,22.566,200.0,200.0,1.0,7138.32,132.204,-7.77795,0.618726,1.3215,1.33696,1.61618,2.08402,3.31369,4.2958,6.54842,51.1851,46.7915,45.7385,44.705,40.7755,36.3505,32.4809,29.1509,21.9315,17.7041,14.3736,13.7259,0.824497,112.297,109.639,114.604,112.231,0.328615,-1.0,-1.0,-1.0,-1.0,-1.0,CGSpeedwayNumber1,0.2539537847042084,0.0,0.0,3,0.0760738849639892,360
